62.000000,58.000000,351
91.000000,98.000000,372
13.000000,2.000000,371
75.000000,43.000000,351
24.000000,60.000000,244
96.000000,25.000000,372
69.000000,19.000000,308
12.000000,84.000000,244
32.000000,43.000000,351
47.000000,19.000000,351
97.000000,74.000000,372
91.000000,45.000000,372
28.000000,0.000000,371
44.000000,82.000000,244
40.000000,53.000000,351
12.000000,96.000000,244
76.000000,50.000000,372
88.000000,19.000000,308
12.000000,51.000000,244
21.000000,74.000000,244
44.000000,86.000000,244
86.000000,39.000000,372
57.000000,96.000000,244
80.000000,86.000000,372
93.000000,95.000000,372
19.000000,77.000000,244
14.000000,88.000000,244
73.000000,25.000000,308
86.000000,88.000000,372
26.000000,16.000000,371
47.000000,25.000000,308
17.000000,14.000000,371
13.000000,81.000000,244
46.000000,38.000000,351
47.000000,83.000000,244
89.000000,28.000000,308
38.000000,51.000000,351
80.000000,67.000000,372
94.000000,9.000000,308
7.000000,10.000000,371
78.000000,58.000000,372
15.000000,84.000000,244
27.000000,21.000000,371
25.000000,99.000000,244
65.000000,51.000000,351
96.000000,82.000000,372
61.000000,86.000000,351
15.000000,71.000000,244
39.000000,60.000000,351
45.000000,80.000000,244
99.000000,73.000000,372
78.000000,98.000000,372
93.000000,22.000000,308
94.000000,62.000000,372
50.000000,73.000000,351
89.000000,62.000000,372
88.000000,78.000000,372
74.000000,85.000000,351
10.000000,87.000000,244
92.000000,27.000000,372
50.000000,86.000000,244
54.000000,96.000000,244
34.000000,11.000000,371
34.000000,3.000000,371
23.000000,34.000000,371
10.000000,39.000000,371
89.000000,12.000000,308
73.000000,44.000000,372
48.000000,51.000000,351
96.000000,19.000000,308
89.000000,55.000000,372
95.000000,9.000000,308
40.000000,71.000000,244
34.000000,17.000000,371
12.000000,73.000000,244
92.000000,71.000000,372
77.000000,71.000000,372
1.000000,66.000000,244
60.000000,14.000000,308
48.000000,29.000000,351
23.000000,14.000000,371
52.000000,16.000000,308
93.000000,49.000000,372
77.000000,71.000000,372
58.000000,29.000000,308
6.000000,53.000000,244
83.000000,78.000000,372
42.000000,85.000000,244
5.000000,85.000000,244
32.000000,8.000000,371
34.000000,58.000000,351
9.000000,96.000000,244
45.000000,10.000000,308
65.000000,73.000000,351
35.000000,73.000000,244
99.000000,96.000000,372
68.000000,67.000000,351
48.000000,39.000000,351
4.000000,13.000000,371
5.000000,1.000000,371
38.000000,66.000000,351
88.000000,57.000000,372
27.000000,41.000000,371
59.000000,87.000000,351
44.000000,15.000000,308
20.000000,18.000000,371
91.000000,35.000000,372
29.000000,96.000000,244
49.000000,52.000000,351
30.000000,44.000000,244
61.000000,87.000000,351
7.000000,24.000000,371
1.000000,28.000000,371
62.000000,95.000000,351
1.000000,50.000000,371
83.000000,96.000000,372
24.000000,87.000000,244
2.000000,72.000000,244
60.000000,89.000000,351
87.000000,51.000000,372
56.000000,33.000000,308
54.000000,68.000000,351
35.000000,60.000000,351
79.000000,96.000000,372
92.000000,26.000000,308
49.000000,11.000000,308
80.000000,75.000000,372
1.000000,49.000000,371
39.000000,12.000000,371
18.000000,3.000000,371
13.000000,2.000000,371
94.000000,14.000000,308
51.000000,83.000000,351
7.000000,79.000000,244
63.000000,22.000000,308
62.000000,60.000000,351
25.000000,11.000000,371
2.000000,6.000000,371
20.000000,14.000000,371
67.000000,31.000000,308
26.000000,21.000000,371
0.000000,72.000000,244
64.000000,40.000000,372
84.000000,1.000000,308
51.000000,68.000000,351
66.000000,18.000000,308
70.000000,32.000000,308
23.000000,21.000000,371
48.000000,1.000000,308
46.000000,21.000000,308
89.000000,43.000000,372
89.000000,30.000000,372
95.000000,49.000000,372
93.000000,42.000000,372
51.000000,56.000000,351
17.000000,33.000000,371
62.000000,59.000000,351
37.000000,4.000000,371
59.000000,5.000000,308
31.000000,3.000000,371
52.000000,54.000000,351
8.000000,56.000000,244
23.000000,70.000000,244
18.000000,76.000000,244
84.000000,48.000000,372
79.000000,72.000000,372
64.000000,45.000000,351
87.000000,88.000000,372
57.000000,24.000000,308
53.000000,83.000000,351
68.000000,38.000000,308
50.000000,30.000000,308
4.000000,98.000000,244
21.000000,72.000000,244
18.000000,50.000000,371
29.000000,22.000000,371
25.000000,98.000000,244
20.000000,85.000000,244
