43.551620,10.309290,528
43.551010,10.316940,528
43.527980,10.340700,972
43.557260,10.338990,73
43.544010,10.326830,467
43.552090,10.333550,73
43.531060,10.346470,972
43.497630,10.326310,968
43.538850,10.314340,312
43.507660,10.319890,968
43.557300,10.338980,73
43.576610,10.337450,73
43.538420,10.328240,467
43.536960,10.337640,972
43.549830,10.314460,528
43.528840,10.334960,972
43.498200,10.323300,968
43.461710,10.365620,968
43.523150,10.338360,972
43.516600,10.326590,968
43.543210,10.313980,312
43.502320,10.353640,968
43.545260,10.339240,73
43.544280,10.313260,312
43.543750,10.336890,467
43.508810,10.341590,968
43.559210,10.332420,73
43.546800,10.313420,312
43.586140,10.321200,73
43.539600,10.302030,312
43.525300,10.343110,972
43.546290,10.320250,467
43.548940,10.327920,467
43.559320,10.315500,528
43.534980,10.304410,312
43.522960,10.339390,972
43.511130,10.335820,968
43.542440,10.334180,467
43.540260,10.315200,312
43.554340,10.314530,528
43.539490,10.320850,312
43.536580,10.301340,312
43.516530,10.340160,968
43.557190,10.339120,73
43.550440,10.333800,73
43.544400,10.315940,312
43.522700,10.336140,972
43.578530,10.312120,528
43.517910,10.320700,968
43.549160,10.314400,528
43.557280,10.339020,73
43.543650,10.313900,312
43.541400,10.324730,467
43.533820,10.314040,312
43.551300,10.307890,528
43.527200,10.337660,972
43.557280,10.339030,73
43.550330,10.330360,467
43.561450,10.334010,73
43.526420,10.349160,972
43.538490,10.318740,312
43.540090,10.316380,312
43.550700,10.327190,467
43.543830,10.310790,312
43.544430,10.323360,467
43.554170,10.309540,528
43.546260,10.325450,467
43.556140,10.319980,528
43.548000,10.313340,528
43.536990,10.340470,972
43.545960,10.325540,467
43.556870,10.321640,528
43.544840,10.320400,467
43.538630,10.341350,972
43.544380,10.325550,467
43.542830,10.306940,312
43.560050,10.313830,528
43.546360,10.320540,467
43.501460,10.353130,968
43.544580,10.322360,467
43.548330,10.317060,528
43.552540,10.315540,528
43.544280,10.313150,312
43.551350,10.315910,528
43.560530,10.332820,73
43.544890,10.313860,312
43.543250,10.308920,312
43.531120,10.303670,312
43.551740,10.324630,467
43.517410,10.322910,972
43.532890,10.342430,972
43.493240,10.325870,968
43.546590,10.311950,312
43.545200,10.306640,312
43.566230,10.322280,528
43.539580,10.327200,467
43.457620,10.369200,968
43.540410,10.311980,312
43.514830,10.369670,968
43.549050,10.304980,528
43.558720,10.333640,73
43.547210,10.311690,312
43.568550,10.333790,73
43.557300,10.340220,73
43.558790,10.311310,528
43.555740,10.332900,73
43.561540,10.334380,73
43.510640,10.339050,968
43.551540,10.328920,467
43.539570,10.314220,312
43.530130,10.308520,312
43.554190,10.323650,528
43.543340,10.314010,312
43.562340,10.312400,528
43.551740,10.334550,73
43.563870,10.331520,73
43.530510,10.344160,972
43.540090,10.315380,312
43.552480,10.306860,528
43.523050,10.338350,972
43.545520,10.326480,467
43.516600,10.357570,972
43.572290,10.319230,528
43.543730,10.313650,312
43.540230,10.314430,312
43.564450,10.320080,528
43.528540,10.344690,972
43.500060,10.354420,968
43.546230,10.324870,467
43.557230,10.339050,73
43.557280,10.339010,73
43.488910,10.329610,968
43.547120,10.326650,467
43.538590,10.329000,467
43.516190,10.351500,972
43.524770,10.344310,972
43.564740,10.320160,528
43.549640,10.333140,467
43.554440,10.308130,528
43.552650,10.311150,528
43.545880,10.336120,467
43.526360,10.343370,972
43.526930,10.336830,972
43.497570,10.325470,968
43.550280,10.330540,467
43.542920,10.307130,312
43.557270,10.339010,73
43.527610,10.326250,972
43.557330,10.338760,73
43.546220,10.304640,312
43.557280,10.339040,73
43.574670,10.319990,73
43.522970,10.340700,972
43.558470,10.332380,73
43.548500,10.327070,467
43.550280,10.318330,528
43.530920,10.343610,972
43.504310,10.341190,968
43.554050,10.330880,73
43.521600,10.318040,972
43.545760,10.312470,312
43.526630,10.339700,972
43.493570,10.327060,968
43.547080,10.320230,467
