43.905400,11.096140,437
43.825600,11.198820,26
43.873130,11.101440,1274
43.878070,11.101310,1274
43.834940,11.207650,26
43.830210,11.194480,45
43.886330,11.069850,781
43.888560,11.071890,781
43.836840,11.183150,45
43.885680,11.108860,314
43.888310,11.072760,781
43.926940,11.039480,809
43.881040,11.096490,314
43.834350,11.023870,1502
43.807080,11.111780,322
43.876160,11.101910,100
43.888440,11.109040,437
43.870290,11.095290,1274
43.876220,11.102610,100
43.884380,11.075600,781
43.820070,11.132090,322
43.807750,11.102240,322
43.820550,11.137150,810
43.835080,11.185820,45
43.807760,11.102210,322
43.864780,11.095030,1274
43.825200,11.131670,322
43.878090,11.098750,314
43.836790,11.183020,45
43.883540,11.079820,781
43.867700,11.051670,1274
43.873700,11.088330,314
43.878300,11.095140,314
43.880380,11.095940,314
43.862720,11.084830,1274
43.867060,11.128130,306
43.822810,11.196790,26
43.845320,11.074430,1274
43.925770,11.036810,809
43.833140,11.208360,26
43.886470,11.054510,781
43.831860,11.198040,26
43.926220,11.036360,809
43.878250,11.073260,781
43.896590,11.106570,437
43.863040,11.107930,306
43.899230,11.110610,437
43.855080,11.157780,45
43.904800,11.092920,437
43.888170,11.107010,314
43.835230,11.179400,45
43.835790,11.199670,26
43.877060,11.105780,100
43.858820,10.998890,1502
43.876660,11.103810,100
43.806840,11.108160,322
43.864410,11.111280,306
43.895340,11.082440,781
43.880910,11.096590,314
43.867810,11.065270,1274
43.854900,11.068250,1274
43.807890,11.106670,322
43.843700,11.045070,1502
43.886040,11.076620,781
43.897950,11.105710,437
43.831180,11.200370,26
43.820620,11.142120,810
43.825510,11.132830,322
43.905220,11.094830,437
43.817950,11.139640,322
43.838770,11.207190,26
43.908840,11.116530,437
43.877240,11.103960,100
43.836750,11.183030,45
43.890300,11.107980,437
43.898370,11.108100,437
43.820600,11.132280,810
43.931050,11.028940,809
43.839820,11.205840,26
43.836990,11.210810,26
43.881530,11.069770,781
43.898860,11.108520,437
43.840320,11.072110,1274
43.830530,11.195660,26
43.855460,11.108840,306
43.888410,11.111890,437
43.862730,11.084790,1274
43.831520,11.030700,1502
43.880730,11.085250,314
43.837550,11.183490,45
43.886510,11.072760,781
43.888880,11.059540,781
43.864520,11.111850,306
43.900620,11.103920,437
43.816820,11.144310,810
43.867710,11.105860,306
43.880220,11.081960,781
43.839080,11.211690,26
43.877620,11.095030,314
43.918780,11.056220,809
43.870580,11.114210,306
43.883990,11.082670,781
43.823410,11.206520,26
43.872780,11.107290,100
43.864480,11.111850,306
43.860130,11.097460,1274
43.887300,11.106010,314
43.872970,11.106330,100
43.839570,11.108490,322
43.869300,11.109190,306
43.874290,11.103820,100
43.833740,11.184530,45
43.820640,11.138180,810
43.915340,11.060340,809
43.889140,11.050420,809
43.836830,11.176740,45
43.861890,11.107150,306
43.820000,11.142030,810
43.880500,11.096080,314
43.819690,11.147560,810
43.906680,11.110240,437
43.856620,11.081960,1274
43.867580,11.106100,306
43.871780,11.104950,100
43.824830,11.199120,26
43.903440,11.098480,437
43.904390,11.040700,809
43.887580,11.059080,781
43.906220,11.095400,437
43.831190,11.199890,26
43.815170,11.054680,1502
43.868990,11.096170,100
43.856840,11.122280,306
43.814740,11.052990,1502
43.836550,11.195390,45
43.871400,11.120370,306
43.870160,11.102500,100
43.837510,11.183300,45
43.861310,11.106700,306
43.825620,11.204770,26
43.840910,11.187750,45
43.905220,11.107780,437
43.909840,11.062510,809
43.887310,11.073750,781
43.875490,11.085140,314
43.888870,11.105200,314
43.880370,11.095880,314
43.816740,11.134740,810
43.846340,11.111670,322
43.855960,11.084190,1274
43.927510,11.035100,809
43.820980,11.137670,810
43.807760,11.102240,322
43.817490,11.052750,1502
43.877130,11.100350,100
43.870720,11.114460,306
43.904390,11.040690,809
43.815300,11.041230,1502
43.905810,11.111210,437
43.898380,11.052690,809
43.908440,11.065120,809
43.881440,11.103190,314
43.806820,11.114580,322
43.839230,11.209220,26
43.882920,11.104660,314
43.904760,11.108100,437
43.831720,11.198250,26
43.840800,11.114770,322
43.835300,11.179060,45
43.884900,11.077050,781
43.879130,11.096590,314
43.881120,11.066760,781
43.836160,11.203060,26
43.807330,11.106480,322
43.807750,11.102230,322
43.874630,11.116350,100
43.884750,11.071930,781
43.833960,11.193690,45
43.806970,11.113270,322
43.881030,11.107330,100
43.906550,11.035760,809
43.892960,11.078420,781
43.869000,11.062670,1274
43.825880,11.139620,810
43.807760,11.102220,322
43.824580,11.170760,45
43.806970,11.111190,322
43.822770,11.144210,810
43.864090,11.084080,1274
43.887610,11.075970,781
43.885650,11.072660,781
43.860130,11.169340,45
43.807130,11.111100,322
43.925250,11.036960,809
43.826550,11.203150,26
43.964140,11.103850,809
43.807060,11.111900,322
43.842870,11.141090,810
43.831790,11.208290,26
43.814960,11.139340,810
43.815410,11.041530,1502
43.836150,11.197970,26
43.821950,11.130340,810
43.885960,11.106000,314
43.926770,11.036880,809
43.854920,11.068270,1274
43.858930,11.099460,306
43.870600,11.110960,306
43.891050,11.106550,437
43.849830,11.121590,306
43.862450,11.167020,45
43.899610,11.107400,437
