42.785600,11.095330,781
42.751080,11.096920,854
42.779450,11.114000,781
42.773750,11.094680,949
42.767190,11.088730,854
42.759510,11.092050,854
42.779780,11.115980,781
42.760230,11.116020,393
42.781150,11.119330,393
42.773300,11.112040,393
42.790980,11.082340,657
42.783350,11.098870,781
42.758270,11.115750,165
42.761540,11.099000,854
42.823290,11.023340,657
42.772310,11.100700,949
42.716690,10.985570,854
42.771530,11.097070,949
42.770490,11.093250,949
42.757910,11.111790,854
42.769860,11.114780,393
42.789940,11.084980,657
42.773050,11.113450,393
42.759170,11.099690,854
42.809310,11.036980,657
42.772750,11.096780,949
42.766270,11.117310,393
42.757020,11.111360,854
42.770060,11.114500,393
42.765960,11.104830,949
42.771160,11.099560,949
42.796680,11.092000,657
42.759860,11.095400,854
42.778390,11.098610,781
42.759290,11.115410,165
42.761040,11.113780,165
42.757850,11.125540,165
42.747300,11.111750,854
42.761470,11.092310,854
42.778890,11.099920,781
42.776040,11.098090,781
42.791510,11.096740,657
42.771180,11.115730,393
42.760840,11.087990,854
42.768130,11.102970,949
42.778860,11.077470,781
42.767010,11.100220,949
42.782860,11.097970,781
42.771950,11.115930,393
42.758730,11.088490,854
42.756290,11.120220,165
42.759280,11.091080,854
42.777760,11.122380,393
42.776930,11.064950,781
42.753250,11.097820,854
42.783430,11.058720,781
42.772420,11.096240,949
42.752900,11.118560,165
42.744260,11.110380,854
42.790470,11.097560,657
42.767480,11.107870,393
42.765290,11.116090,393
42.758680,11.117530,165
42.761180,11.101040,854
42.759880,11.115100,165
42.759410,11.097040,854
42.759810,11.120750,165
42.762370,11.124550,393
42.769800,11.115530,393
42.760860,11.128170,165
42.759330,11.099480,854
42.761790,11.128300,165
42.795170,11.091150,657
42.758130,11.089850,854
42.765980,11.092000,854
42.888470,11.064630,657
42.767680,11.117170,393
42.771440,11.095840,949
42.773780,11.163300,393
42.747410,11.012940,854
42.780120,11.111180,781
42.764070,11.103590,949
42.769310,11.099260,949
42.765800,11.109730,393
42.796620,11.084840,657
42.867280,11.164710,657
42.760600,11.119000,165
42.765590,11.104380,949
42.775610,11.106310,781
42.771500,11.099570,949
42.787250,11.098090,657
42.760060,11.089280,854
42.771660,11.097020,949
42.790730,11.081760,657
42.778530,11.114240,781
42.767990,11.102460,949
42.785980,11.097580,657
42.779990,11.104530,781
42.834860,11.084740,657
42.761740,11.089710,854
42.765030,11.111190,393
42.763570,11.111140,165
42.762270,11.113220,165
42.810810,11.087500,657
42.777280,11.121760,393
42.773780,11.101450,781
42.765220,11.108660,393
42.789680,11.095290,657
42.765300,11.100700,949
42.754460,11.114880,165
42.767280,11.115070,393
42.775040,11.100430,781
42.767620,11.101220,949
42.774210,11.093720,949
42.770870,11.099790,949
42.761230,11.104140,854
42.765870,11.116070,393
42.754950,11.113740,165
42.752320,11.097610,854
42.812250,11.069830,657
42.772670,11.116510,393
42.761160,11.097200,854
42.758350,11.115740,165
42.778360,11.114230,781
42.791200,11.092390,657
42.760600,11.095890,854
42.769290,11.100560,949
42.764850,11.115220,393
42.791210,11.092410,657
42.797010,11.134240,781
42.755620,11.120000,165
42.776200,11.105410,781
42.832090,11.038570,657
42.767570,11.101870,949
42.779650,11.175800,393
42.751430,11.122990,165
42.752970,11.098460,854
42.774540,11.093630,949
42.770810,11.101180,949
42.769930,11.114040,393
42.777740,11.103940,781
42.789890,11.102830,657
42.804070,11.079180,657
42.810120,11.046550,657
42.782330,11.117810,781
42.789610,11.084970,657
42.768920,11.093040,949
42.769290,11.102800,949
42.774270,11.100510,781
42.761140,11.114030,165
42.775280,11.104820,781
42.775870,11.104450,781
42.751340,11.112790,165
42.769740,11.118650,393
42.750730,11.120750,165
42.765910,11.116050,393
42.758500,11.097680,854
