N          M          P          Opt        Res        Err        Opt. Time  Res. Time 
50         2          2          1326.55    1459.58    10.03%     2615.15ms  136.91ms  
50         3          2          1112.26    1202.59    8.12%      6192.61ms  63.27ms   
50         4          2          1187.05    1260.08    6.15%      41482.84ms 84.62ms   
50         2          3          1157.44    1195.63    3.30%      4341.15ms  311.91ms  
50         3          3          1066.55    1126.92    5.66%      33180.63ms 176.45ms  
50         4          3          917.49     1082.11    17.94%     1612848.73ms 361.93ms  
50         2          4          1005.00    1059.78    5.45%      12151.11ms 263.14ms  
50         3          4          908.78     965.91     6.29%      30798.62ms 914.05ms  
50         4          4          834.00     957.52     14.81%     151740.93ms 711.51ms  
