57.000000,36.000000,4,51,51
0.000000,94.000000,4,16,440
34.000000,11.000000,0,55,39
74.000000,31.000000,0,269,207
53.000000,92.000000,4,265,265
81.000000,70.000000,1,482,265
73.000000,44.000000,4,237,207
78.000000,55.000000,3,53,265
1.000000,10.000000,2,199,39
55.000000,69.000000,0,414,51
75.000000,62.000000,2,279,51
78.000000,4.000000,2,178,207
42.000000,85.000000,2,399,265
40.000000,50.000000,2,399,265
15.000000,97.000000,1,270,440
43.000000,20.000000,2,178,207
50.000000,45.000000,2,279,51
51.000000,76.000000,4,265,265
18.000000,38.000000,3,201,51
14.000000,63.000000,2,26,440
72.000000,77.000000,3,53,265
30.000000,84.000000,2,26,440
0.000000,91.000000,3,426,440
65.000000,71.000000,3,53,265
22.000000,44.000000,1,211,39
40.000000,7.000000,4,54,39
89.000000,87.000000,1,482,265
46.000000,85.000000,3,426,440
37.000000,99.000000,1,270,440
63.000000,83.000000,4,265,265
56.000000,24.000000,4,54,39
46.000000,76.000000,2,399,265
79.000000,24.000000,4,237,207
87.000000,33.000000,4,237,207
8.000000,69.000000,1,211,39
59.000000,69.000000,2,399,265
43.000000,1.000000,4,54,39
65.000000,50.000000,3,207,207
66.000000,76.000000,1,482,265
98.000000,87.000000,2,279,51
60.000000,51.000000,1,256,51
53.000000,75.000000,1,270,440
42.000000,35.000000,2,199,39
25.000000,78.000000,0,440,440
54.000000,87.000000,0,489,265
75.000000,1.000000,3,207,207
49.000000,80.000000,3,53,265
69.000000,70.000000,2,279,51
1.000000,80.000000,0,440,440
79.000000,89.000000,3,53,265
46.000000,94.000000,4,265,265
60.000000,48.000000,4,51,51
71.000000,24.000000,4,237,207
93.000000,65.000000,3,53,265
50.000000,31.000000,3,39,39
57.000000,64.000000,4,51,51
63.000000,96.000000,1,482,265
84.000000,28.000000,3,207,207
51.000000,85.000000,4,265,265
82.000000,84.000000,3,53,265
78.000000,44.000000,2,279,51
24.000000,25.000000,3,39,39
40.000000,57.000000,4,51,51
83.000000,51.000000,1,256,51
87.000000,78.000000,1,482,265
6.000000,56.000000,1,211,39
31.000000,93.000000,3,426,440
53.000000,95.000000,2,399,265
48.000000,87.000000,4,265,265
2.000000,45.000000,4,16,440
21.000000,4.000000,2,199,39
77.000000,86.000000,4,265,265
72.000000,48.000000,0,414,51
46.000000,11.000000,3,39,39
18.000000,85.000000,4,16,440
47.000000,36.000000,1,256,51
66.000000,58.000000,4,51,51
74.000000,41.000000,1,256,51
81.000000,76.000000,1,482,265
5.000000,46.000000,4,16,440
42.000000,57.000000,1,270,440
80.000000,26.000000,3,207,207
72.000000,88.000000,2,399,265
57.000000,60.000000,1,256,51
43.000000,96.000000,2,399,265
34.000000,16.000000,3,39,39
9.000000,43.000000,3,201,51
62.000000,97.000000,2,399,265
30.000000,94.000000,2,26,440
62.000000,16.000000,0,269,207
70.000000,66.000000,3,53,265
34.000000,40.000000,0,55,39
30.000000,44.000000,1,270,440
60.000000,54.000000,0,414,51
19.000000,81.000000,4,16,440
44.000000,75.000000,2,399,265
53.000000,77.000000,0,414,51
93.000000,3.000000,3,207,207
16.000000,40.000000,2,199,39
61.000000,2.000000,0,269,207
8.000000,3.000000,2,199,39
60.000000,79.000000,0,489,265
74.000000,18.000000,2,178,207
86.000000,22.000000,1,327,207
22.000000,35.000000,3,201,51
20.000000,85.000000,2,26,440
82.000000,19.000000,2,178,207
97.000000,48.000000,3,207,207
57.000000,60.000000,4,51,51
58.000000,98.000000,2,399,265
69.000000,28.000000,0,269,207
69.000000,79.000000,4,265,265
5.000000,60.000000,3,201,51
5.000000,83.000000,3,426,440
96.000000,85.000000,4,265,265
5.000000,79.000000,4,16,440
42.000000,22.000000,0,55,39
27.000000,75.000000,3,426,440
17.000000,48.000000,2,199,39
20.000000,18.000000,3,39,39
1.000000,57.000000,3,201,51
99.000000,57.000000,4,237,207
63.000000,32.000000,2,178,207
22.000000,21.000000,2,199,39
47.000000,70.000000,3,53,265
24.000000,43.000000,3,201,51
69.000000,46.000000,0,414,51
32.000000,4.000000,2,199,39
2.000000,21.000000,0,55,39
69.000000,13.000000,3,207,207
16.000000,77.000000,2,26,440
77.000000,26.000000,3,207,207
30.000000,40.000000,4,51,51
90.000000,49.000000,1,482,265
97.000000,78.000000,4,265,265
18.000000,29.000000,1,211,39
17.000000,37.000000,3,201,51
32.000000,48.000000,0,414,51
44.000000,20.000000,1,211,39
42.000000,32.000000,0,55,39
60.000000,34.000000,1,256,51
27.000000,70.000000,0,440,440
5.000000,76.000000,1,270,440
70.000000,77.000000,0,489,265
90.000000,1.000000,1,327,207
6.000000,18.000000,4,54,39
20.000000,95.000000,3,426,440
77.000000,5.000000,0,269,207
64.000000,82.000000,2,399,265
6.000000,83.000000,4,16,440
21.000000,57.000000,2,26,440
65.000000,28.000000,1,256,51
28.000000,6.000000,3,39,39
14.000000,83.000000,3,426,440
38.000000,4.000000,4,54,39
15.000000,54.000000,4,16,440
83.000000,1.000000,2,178,207
41.000000,73.000000,0,414,51
2.000000,29.000000,1,211,39
7.000000,50.000000,3,201,51
94.000000,58.000000,2,279,51
85.000000,34.000000,4,237,207
83.000000,57.000000,4,237,207
21.000000,74.000000,3,426,440
99.000000,8.000000,3,207,207
58.000000,60.000000,3,53,265
0.000000,20.000000,2,199,39
87.000000,54.000000,4,237,207
27.000000,78.000000,0,440,440
53.000000,13.000000,2,178,207
77.000000,57.000000,3,53,265
62.000000,40.000000,4,51,51
87.000000,79.000000,0,489,265
7.000000,98.000000,0,440,440
34.000000,52.000000,0,414,51
27.000000,44.000000,4,51,51
85.000000,53.000000,3,53,265
46.000000,72.000000,1,270,440
35.000000,53.000000,1,270,440
31.000000,84.000000,3,426,440
66.000000,42.000000,1,256,51
85.000000,81.000000,2,279,51
16.000000,32.000000,3,39,39
66.000000,38.000000,1,256,51
21.000000,64.000000,3,201,51
16.000000,16.000000,4,54,39
14.000000,16.000000,0,55,39
84.000000,23.000000,0,269,207
47.000000,61.000000,3,53,265
66.000000,81.000000,4,265,265
41.000000,9.000000,4,54,39
89.000000,73.000000,3,53,265
86.000000,23.000000,4,237,207
61.000000,15.000000,0,269,207
33.000000,62.000000,1,270,440
25.000000,36.000000,3,201,51
31.000000,23.000000,2,199,39
71.000000,91.000000,0,489,265
71.000000,15.000000,2,178,207
24.000000,73.000000,1,270,440
21.000000,2.000000,4,54,39
50.000000,19.000000,0,269,207
95.000000,15.000000,1,327,207
86.000000,55.000000,2,279,51
2.000000,20.000000,1,211,39
4.000000,41.000000,3,201,51
70.000000,37.000000,4,237,207
37.000000,34.000000,3,201,51
28.000000,15.000000,2,199,39
83.000000,50.000000,0,414,51
31.000000,52.000000,3,201,51
13.000000,82.000000,2,26,440
7.000000,30.000000,4,54,39
36.000000,75.000000,2,399,265
12.000000,61.000000,3,201,51
63.000000,42.000000,4,51,51
52.000000,16.000000,3,207,207
27.000000,11.000000,0,55,39
4.000000,8.000000,1,211,39
9.000000,34.000000,1,211,39
6.000000,44.000000,4,16,440
63.000000,44.000000,3,207,207
41.000000,7.000000,0,55,39
2.000000,0.000000,1,211,39
96.000000,93.000000,4,265,265
45.000000,86.000000,3,53,265
51.000000,94.000000,0,489,265
95.000000,55.000000,1,482,265
2.000000,99.000000,3,426,440
54.000000,44.000000,1,256,51
18.000000,80.000000,2,26,440
40.000000,66.000000,4,51,51
43.000000,47.000000,0,414,51
54.000000,16.000000,0,269,207
65.000000,15.000000,2,178,207
97.000000,4.000000,2,178,207
73.000000,97.000000,0,489,265
87.000000,27.000000,1,327,207
66.000000,23.000000,4,237,207
85.000000,35.000000,4,237,207
27.000000,58.000000,0,440,440
39.000000,99.000000,3,426,440
79.000000,53.000000,2,279,51
45.000000,89.000000,1,270,440
61.000000,10.000000,3,207,207
38.000000,44.000000,4,51,51
32.000000,62.000000,1,270,440
82.000000,96.000000,1,482,265
31.000000,14.000000,2,199,39
91.000000,33.000000,4,237,207
6.000000,93.000000,3,426,440
87.000000,17.000000,1,327,207
18.000000,80.000000,2,26,440
42.000000,19.000000,2,199,39
54.000000,43.000000,3,207,207
54.000000,46.000000,1,256,51
50.000000,43.000000,3,201,51
56.000000,14.000000,4,54,39
63.000000,33.000000,1,256,51
81.000000,66.000000,3,53,265
10.000000,87.000000,3,426,440
72.000000,83.000000,4,265,265
6.000000,9.000000,0,55,39
7.000000,0.000000,2,199,39
89.000000,6.000000,1,327,207
5.000000,97.000000,0,440,440
2.000000,91.000000,4,16,440
52.000000,30.000000,4,51,51
6.000000,1.000000,1,211,39
83.000000,14.000000,2,178,207
21.000000,10.000000,0,55,39
51.000000,79.000000,1,270,440
18.000000,61.000000,0,440,440
31.000000,36.000000,4,54,39
35.000000,92.000000,1,270,440
50.000000,25.000000,2,178,207
21.000000,74.000000,0,440,440
91.000000,81.000000,1,482,265
38.000000,3.000000,1,211,39
15.000000,63.000000,2,26,440
72.000000,45.000000,1,256,51
73.000000,93.000000,0,489,265
17.000000,28.000000,4,54,39
29.000000,66.000000,4,16,440
21.000000,28.000000,3,39,39
59.000000,19.000000,2,178,207
49.000000,85.000000,0,414,51
41.000000,24.000000,1,211,39
82.000000,41.000000,1,256,51
62.000000,12.000000,1,327,207
35.000000,4.000000,2,199,39
8.000000,50.000000,0,440,440
86.000000,62.000000,4,265,265
85.000000,48.000000,2,279,51
10.000000,50.000000,1,211,39
12.000000,55.000000,4,16,440
2.000000,6.000000,3,39,39
97.000000,80.000000,0,489,265
2.000000,75.000000,2,26,440
98.000000,8.000000,1,327,207
35.000000,37.000000,0,55,39
52.000000,33.000000,2,178,207
21.000000,35.000000,0,55,39
27.000000,27.000000,4,54,39
37.000000,69.000000,0,414,51
95.000000,62.000000,2,279,51
78.000000,39.000000,4,237,207
88.000000,52.000000,2,279,51
88.000000,56.000000,4,237,207
1.000000,0.000000,3,39,39
15.000000,70.000000,4,16,440
1.000000,22.000000,1,211,39
57.000000,42.000000,1,256,51
22.000000,52.000000,1,270,440
44.000000,87.000000,3,426,440
23.000000,84.000000,3,426,440
14.000000,84.000000,2,26,440
40.000000,22.000000,4,54,39
42.000000,73.000000,2,399,265
83.000000,92.000000,4,265,265
15.000000,37.000000,1,211,39
38.000000,6.000000,4,54,39
30.000000,50.000000,1,270,440
46.000000,77.000000,2,399,265
47.000000,36.000000,4,51,51
51.000000,25.000000,4,54,39
81.000000,96.000000,0,489,265
34.000000,84.000000,0,440,440
71.000000,97.000000,0,489,265
53.000000,82.000000,3,53,265
50.000000,25.000000,0,269,207
95.000000,68.000000,1,482,265
29.000000,28.000000,3,39,39
37.000000,94.000000,4,265,265
61.000000,62.000000,2,399,265
17.000000,5.000000,0,55,39
82.000000,63.000000,1,482,265
51.000000,63.000000,0,414,51
49.000000,66.000000,0,414,51
88.000000,10.000000,4,237,207
40.000000,11.000000,4,54,39
99.000000,4.000000,2,178,207
98.000000,88.000000,3,53,265
26.000000,69.000000,3,201,51
17.000000,17.000000,4,54,39
84.000000,95.000000,1,482,265
61.000000,42.000000,3,207,207
34.000000,45.000000,4,51,51
32.000000,54.000000,1,270,440
66.000000,29.000000,3,207,207
24.000000,82.000000,3,426,440
17.000000,63.000000,2,26,440
56.000000,57.000000,2,399,265
73.000000,39.000000,4,237,207
69.000000,78.000000,3,53,265
97.000000,37.000000,4,237,207
54.000000,58.000000,1,256,51
51.000000,6.000000,4,54,39
2.000000,81.000000,0,440,440
83.000000,57.000000,0,414,51
41.000000,55.000000,4,51,51
98.000000,86.000000,0,489,265
7.000000,66.000000,4,16,440
79.000000,51.000000,2,279,51
23.000000,73.000000,0,440,440
37.000000,25.000000,2,199,39
74.000000,40.000000,2,279,51
56.000000,32.000000,0,269,207
50.000000,19.000000,2,178,207
95.000000,33.000000,1,327,207
0.000000,83.000000,1,270,440
36.000000,83.000000,4,16,440
54.000000,58.000000,0,414,51
30.000000,95.000000,3,426,440
31.000000,28.000000,0,55,39
51.000000,54.000000,4,51,51
72.000000,92.000000,4,265,265
16.000000,88.000000,2,26,440
95.000000,22.000000,3,207,207
82.000000,32.000000,4,237,207
88.000000,23.000000,1,327,207
4.000000,43.000000,4,16,440
5.000000,4.000000,0,55,39
74.000000,40.000000,0,269,207
59.000000,53.000000,2,279,51
39.000000,91.000000,2,399,265
4.000000,50.000000,2,199,39
40.000000,48.000000,4,51,51
34.000000,6.000000,1,211,39
14.000000,17.000000,2,199,39
17.000000,75.000000,3,426,440
93.000000,12.000000,4,237,207
64.000000,2.000000,0,269,207
50.000000,20.000000,3,39,39
97.000000,83.000000,1,482,265
76.000000,2.000000,2,178,207
99.000000,68.000000,1,482,265
24.000000,18.000000,3,39,39
12.000000,3.000000,2,199,39
51.000000,75.000000,4,265,265
23.000000,15.000000,3,39,39
44.000000,74.000000,0,414,51
2.000000,60.000000,3,201,51
1.000000,87.000000,2,26,440
80.000000,87.000000,2,279,51
1.000000,42.000000,4,16,440
92.000000,70.000000,1,482,265
26.000000,20.000000,3,39,39
56.000000,10.000000,1,327,207
49.000000,16.000000,1,327,207
75.000000,63.000000,4,265,265
76.000000,7.000000,0,269,207
97.000000,12.000000,4,237,207
66.000000,94.000000,0,489,265
43.000000,24.000000,1,211,39
61.000000,49.000000,1,256,51
46.000000,47.000000,3,201,51
3.000000,92.000000,4,16,440
79.000000,75.000000,1,482,265
39.000000,40.000000,1,256,51
84.000000,81.000000,2,279,51
37.000000,92.000000,1,270,440
69.000000,31.000000,1,256,51
17.000000,74.000000,2,26,440
