94.000000,46.000000,279
90.000000,50.000000,279
11.000000,40.000000,199
66.000000,98.000000,399
15.000000,83.000000,26
6.000000,77.000000,26
16.000000,73.000000,26
97.000000,73.000000,279
98.000000,29.000000,178
63.000000,93.000000,399
55.000000,31.000000,178
60.000000,91.000000,399
3.000000,89.000000,26
11.000000,50.000000,26
85.000000,13.000000,178
18.000000,27.000000,199
1.000000,10.000000,199
75.000000,62.000000,279
78.000000,4.000000,178
42.000000,85.000000,399
40.000000,50.000000,399
43.000000,20.000000,178
50.000000,45.000000,279
14.000000,63.000000,26
30.000000,84.000000,26
46.000000,76.000000,399
59.000000,69.000000,399
98.000000,87.000000,279
42.000000,35.000000,199
69.000000,70.000000,279
78.000000,44.000000,279
53.000000,95.000000,399
21.000000,4.000000,199
72.000000,88.000000,399
43.000000,96.000000,399
62.000000,97.000000,399
30.000000,94.000000,26
44.000000,75.000000,399
16.000000,40.000000,199
8.000000,3.000000,199
74.000000,18.000000,178
20.000000,85.000000,26
82.000000,19.000000,178
58.000000,98.000000,399
17.000000,48.000000,199
63.000000,32.000000,178
22.000000,21.000000,199
32.000000,4.000000,199
16.000000,77.000000,26
64.000000,82.000000,399
21.000000,57.000000,26
83.000000,1.000000,178
94.000000,58.000000,279
0.000000,20.000000,199
53.000000,13.000000,178
85.000000,81.000000,279
31.000000,23.000000,199
71.000000,15.000000,178
86.000000,55.000000,279
28.000000,15.000000,199
13.000000,82.000000,26
36.000000,75.000000,399
18.000000,80.000000,26
65.000000,15.000000,178
97.000000,4.000000,178
79.000000,53.000000,279
31.000000,14.000000,199
18.000000,80.000000,26
42.000000,19.000000,199
7.000000,0.000000,199
83.000000,14.000000,178
50.000000,25.000000,178
15.000000,63.000000,26
59.000000,19.000000,178
35.000000,4.000000,199
85.000000,48.000000,279
2.000000,75.000000,26
52.000000,33.000000,178
95.000000,62.000000,279
88.000000,52.000000,279
14.000000,84.000000,26
42.000000,73.000000,399
46.000000,77.000000,399
61.000000,62.000000,399
99.000000,4.000000,178
17.000000,63.000000,26
56.000000,57.000000,399
79.000000,51.000000,279
37.000000,25.000000,199
74.000000,40.000000,279
50.000000,19.000000,178
16.000000,88.000000,26
59.000000,53.000000,279
39.000000,91.000000,399
4.000000,50.000000,199
14.000000,17.000000,199
76.000000,2.000000,178
12.000000,3.000000,199
1.000000,87.000000,26
80.000000,87.000000,279
84.000000,81.000000,279
17.000000,74.000000,26
