2.000000,6.000000,3,137,137
97.000000,80.000000,2,96,96
2.000000,75.000000,4,21,21
98.000000,8.000000,1,345,345
35.000000,37.000000,0,137,137
52.000000,33.000000,2,297,297
21.000000,35.000000,0,137,137
27.000000,27.000000,4,137,137
37.000000,69.000000,1,21,21
95.000000,62.000000,3,96,96
78.000000,39.000000,4,297,297
88.000000,52.000000,3,297,297
88.000000,56.000000,4,96,96
1.000000,0.000000,3,137,137
15.000000,70.000000,4,21,21
1.000000,22.000000,1,137,137
57.000000,42.000000,1,297,297
22.000000,52.000000,1,21,21
44.000000,87.000000,4,21,21
23.000000,84.000000,3,21,21
14.000000,84.000000,2,21,21
40.000000,22.000000,4,137,137
42.000000,73.000000,2,21,21
83.000000,92.000000,4,96,96
15.000000,37.000000,1,137,137
38.000000,6.000000,4,137,137
30.000000,50.000000,1,137,137
46.000000,77.000000,2,21,21
47.000000,36.000000,4,297,297
51.000000,25.000000,4,297,297
81.000000,96.000000,1,96,96
34.000000,84.000000,1,21,21
71.000000,97.000000,2,96,96
53.000000,82.000000,3,96,96
50.000000,25.000000,1,297,297
95.000000,68.000000,4,96,96
29.000000,28.000000,4,137,137
37.000000,94.000000,4,21,21
61.000000,62.000000,3,297,297
17.000000,5.000000,3,137,137
82.000000,63.000000,1,96,96
51.000000,63.000000,0,297,297
49.000000,66.000000,0,96,96
88.000000,10.000000,4,345,345
40.000000,11.000000,4,137,137
99.000000,4.000000,3,345,345
98.000000,88.000000,3,96,96
26.000000,69.000000,3,21,21
17.000000,17.000000,4,137,137
84.000000,95.000000,1,96,96
61.000000,42.000000,3,297,297
34.000000,45.000000,4,137,137
32.000000,54.000000,1,21,21
66.000000,29.000000,3,297,297
24.000000,82.000000,3,21,21
17.000000,63.000000,3,21,21
56.000000,57.000000,2,297,297
73.000000,39.000000,4,297,297
69.000000,78.000000,3,96,96
97.000000,37.000000,4,345,345
54.000000,58.000000,1,297,297
51.000000,6.000000,4,345,345
2.000000,81.000000,2,21,21
83.000000,57.000000,2,96,96
41.000000,55.000000,4,297,297
98.000000,86.000000,0,96,96
7.000000,66.000000,4,21,21
79.000000,51.000000,4,297,297
23.000000,73.000000,0,21,21
37.000000,25.000000,4,137,137
74.000000,40.000000,2,297,297
56.000000,32.000000,0,297,297
50.000000,19.000000,2,137,137
95.000000,33.000000,2,345,345
0.000000,83.000000,1,21,21
36.000000,83.000000,4,21,21
54.000000,58.000000,1,297,297
30.000000,95.000000,3,21,21
31.000000,28.000000,0,137,137
51.000000,54.000000,4,297,297
72.000000,92.000000,4,96,96
16.000000,88.000000,4,21,21
95.000000,22.000000,0,345,345
82.000000,32.000000,4,345,345
88.000000,23.000000,1,345,345
4.000000,43.000000,4,137,137
5.000000,4.000000,0,137,137
74.000000,40.000000,0,297,297
59.000000,53.000000,1,297,297
39.000000,91.000000,2,21,21
4.000000,50.000000,2,21,21
40.000000,48.000000,4,297,297
34.000000,6.000000,1,137,137
14.000000,17.000000,3,137,137
17.000000,75.000000,2,21,21
93.000000,12.000000,4,345,345
64.000000,2.000000,0,345,345
50.000000,20.000000,4,137,137
97.000000,83.000000,2,96,96
76.000000,2.000000,2,345,345
99.000000,68.000000,1,96,96
24.000000,18.000000,3,137,137
12.000000,3.000000,2,137,137
51.000000,75.000000,4,96,96
23.000000,15.000000,3,137,137
44.000000,74.000000,1,21,21
2.000000,60.000000,4,21,21
1.000000,87.000000,2,21,21
80.000000,87.000000,3,96,96
1.000000,42.000000,4,137,137
92.000000,70.000000,2,96,96
26.000000,20.000000,3,137,137
56.000000,10.000000,4,345,345
49.000000,16.000000,1,137,137
75.000000,63.000000,4,96,96
76.000000,7.000000,1,345,345
97.000000,12.000000,4,345,345
66.000000,94.000000,0,96,96
43.000000,24.000000,1,137,137
61.000000,49.000000,1,297,297
46.000000,47.000000,3,297,297
3.000000,92.000000,4,21,21
79.000000,75.000000,1,96,96
39.000000,40.000000,2,137,137
84.000000,81.000000,2,96,96
37.000000,92.000000,0,21,21
69.000000,31.000000,1,297,297
17.000000,74.000000,1,21,21
